;Unnamed: 0;Word;Paragraph;Stage;Idiom;Type
5003;5003;plough ;1018;11.0;False;verb
5004;5004;uneven ;1018;11.0;False;adjective
5005;5005;carbohydrate ;1019;11.0;False;noun
5006;5006;digital ;1019;11.0;False;adjective
5007;5007;get back ;1019;11.0;False;verb
5008;5008;introduction ;1019;11.0;False;noun
5009;5009;protein ;1019;11.0;False;noun
5010;5010;substitute ;1019;11.0;False;verb
5011;5011;bring up ;1020;11.0;False;verb
5012;5012;expose ;1020;11.0;False;verb
5013;5013;exterior ;1020;11.0;False;noun
5014;5014;interior ;1020;11.0;False;adjective
5015;5015;reveal ;1020;11.0;False;verb
5016;5016;scare ;1020;11.0;False;verb
5017;5017;spot ;1020;11.0;False;noun
5018;5018;tiny ;1020;11.0;False;adjective
5019;5019;vague ;1020;11.0;False;adjective
5020;5020;announce ;1021;11.0;False;verb
5021;5021;appeal ;1021;11.0;False;verb
5022;5022;broadcast ;1021;11.0;False;verb
5023;5023;clutch (n) ;1021;11.0;False;verb
5024;5024;corporation ;1021;11.0;False;noun
5025;5025;gear ;1021;11.0;False;noun
5026;5026;neutral ;1021;11.0;False;adjective
5027;5027;stationary ;1021;11.0;False;proper noun
5028;5028;worldwide ;1021;11.0;False;adverb
5029;5029;as opposed to ;1022;11.0;False;subordinating conjunction
5030;5030;be set ;1022;11.0;False;auxiliary
5031;5031;setting ;1022;11.0;False;verb
5032;5032;surroundings ;1022;11.0;False;noun
5033;5033;alarm ;1024;11.0;False;noun
5034;5034;ant ;1024;11.0;False;proper noun
5035;5035;architect ;1024;11.0;False;verb
5036;5036;architecture ;1024;11.0;False;noun
5037;5037;blister ;1024;11.0;False;noun
5038;5038;canteen ;1024;11.0;False;verb
5039;5039;circus ;1024;11.0;False;noun
5040;5040;column ;1024;11.0;False;noun
5041;5041;combination ;1024;11.0;False;noun
5042;5042;frost ;1024;11.0;False;noun
5043;5043;glue ;1024;11.0;False;noun
5044;5044;heel ;1024;11.0;False;verb
5045;5045;hood ;1024;11.0;False;noun
5046;5046;in reference to ;1024;11.0;False;adposition
5047;5047;jug ;1024;11.0;False;noun
5048;5048;kettle ;1024;11.0;False;noun
5049;5049;label ;1024;11.0;False;noun
5050;5050;lamb ;1024;11.0;False;proper noun
5051;5051;monster ;1024;11.0;False;noun
5052;5052;pillar ;1024;11.0;False;noun
5053;5053;wrinkle ;1024;11.0;False;noun
5054;5054;abandon ;1025;11.0;False;verb
5055;5055;bully ;1025;11.0;False;adverb
5056;5056;contribute ;1025;11.0;False;verb
5057;5057;funds ;1025;11.0;False;noun
5058;5058;grant ;1025;11.0;False;verb
5059;5059;instance ;1025;11.0;False;noun
5060;5060;missing ;1025;11.0;False;verb
5061;5061;pick on ;1025;11.0;False;verb
5062;5062;playground ;1025;11.0;False;proper noun
5063;5063;publicity ;1025;11.0;False;noun
5064;5064;see through ;1025;11.0;False;verb
5065;5065;stand up for ;1025;11.0;False;verb
5066;5066;access ;1026;11.0;False;noun
5067;5067;concerning ;1026;11.0;False;verb
5068;5068;conclude ;1026;11.0;False;verb
5069;5069;forthcoming ;1026;11.0;False;adjective
5070;5070;gig ;1026;11.0;False;noun
5071;5071;investigation ;1026;11.0;False;noun
5072;5072;motivate ;1026;11.0;False;verb
5073;5073;put on ;1026;11.0;False;verb
5074;5074;put on weight ;1026;11.0;False;verb
5075;5075;shed ;1026;11.0;False;verb
5076;5076;turn out ;1026;11.0;False;verb
5077;5077;upcoming ;1026;11.0;False;adjective
5078;5078;by all means ;1027;11.0;False;adposition
5079;5079;conduct ;1027;11.0;False;verb
5080;5080;conductor ;1027;11.0;False;noun
5081;5081;interpret ;1027;11.0;False;verb
5082;5082;laboratory ;1027;11.0;False;noun
5083;5083;peer ;1027;11.0;False;noun
5084;5084;brand ;1028;11.0;False;noun
5085;5085;contract ;1028;11.0;False;noun
5086;5086;draw up ;1028;11.0;False;verb
5087;5087;expand ;1028;11.0;False;verb
5088;5088;party ;1028;11.0;False;noun
5089;5089;somehow ;1028;11.0;False;adverb
5090;5090;turn into ;1028;11.0;False;verb
5091;5091;analyse ;1029;11.0;False;proper noun
5092;5092;analysis ;1029;11.0;False;noun
5093;5093;bang ;1029;11.0;False;proper noun
5094;5094;capacity ;1029;11.0;False;noun
5095;5095;in pieces  ;1029;11.0;False;adposition
5096;5096;slam ;1029;11.0;False;proper noun
5097;5097;source ;1029;11.0;False;noun
5098;5098;vase ;1029;11.0;False;noun
5099;5099;appalling ;1030;11.0;False;adjective
5100;5100;break out ;1030;11.0;False;verb
5101;5101;bullet ;1030;11.0;False;noun
5102;5102;bulletproof ;1030;11.0;False;proper noun
5103;5103;jail ;1030;11.0;False;noun
5104;5104;litter ;1030;11.0;False;noun
5105;5105;penetrate ;1030;11.0;False;verb
5106;5106;remains ;1030;11.0;False;verb
5107;5107;riot ;1030;11.0;False;noun
5108;5108;scheme ;1030;11.0;False;verb
5109;5109;soundproof ;1030;11.0;False;adjective
5110;5110;collaborate ;1033;11.0;False;noun
5111;5111;downside ;1033;11.0;False;verb
5112;5112;earthquake ;1033;11.0;False;noun
5113;5113;potential ;1033;11.0;False;noun
5114;5114;rifle ;1033;11.0;False;verb
5115;5115;shift ;1033;11.0;False;verb
5116;5116;trigger ;1033;11.0;False;noun
5117;5117;at first sight ;1034;11.0;False;adposition
5118;5118;fall in love ;1034;11.0;False;verb
5119;5119;hint ;1034;11.0;False;noun
5120;5120;hug ;1034;11.0;False;noun
5121;5121;in love ;1034;11.0;False;adposition
5122;5122;reverse ;1034;11.0;False;verb
5123;5123;unwind ;1034;11.0;False;adverb
5124;5124;wind – wound – wound ;1034;11.0;False;noun
5125;5125;come forward ;1035;11.0;False;verb
5126;5126;get on ;1035;11.0;False;verb
5127;5127;in order ;1035;11.0;False;adposition
5128;5128;look over ;1035;11.0;False;verb
5129;5129;purchase ;1035;11.0;False;verb
5130;5130;yawn ;1035;11.0;False;verb
5131;5131;attach ;1036;11.0;False;verb
5132;5132;dense ;1036;11.0;False;adjective
5133;5133;erect ;1036;11.0;False;adjective
5134;5134;feature ;1036;11.0;False;verb
5135;5135;focus ;1036;11.0;False;verb
5136;5136;fog ;1036;11.0;False;proper noun
5137;5137;mammal ;1036;11.0;False;adjective
5138;5138;mist ;1036;11.0;False;noun
5139;5139;overall ;1036;11.0;False;adjective
5140;5140;peg ;1036;11.0;False;interjection
5141;5141;populate ;1036;11.0;False;verb
5142;5142;promote ;1036;11.0;False;verb
5143;5143;smog ;1036;11.0;False;proper noun
5144;5144;at all costs ;1037;11.0;False;adposition
5145;5145;construct ;1037;11.0;False;verb
5146;5146;dam ;1037;11.0;False;proper noun
5147;5147;damn ;1037;11.0;False;interjection
5148;5148;engage ;1037;11.0;False;verb
5149;5149;full-time ;1037;11.0;False;adjective
5150;5150;part-time ;1037;11.0;False;adjective
5151;5151;a handful ;1038;11.0;False;determiner
5152;5152;appreciate ;1038;11.0;False;verb
5153;5153;commit to ;1038;11.0;False;verb
5154;5154;comprehend ;1038;11.0;False;verb
5155;5155;detect ;1038;11.0;False;verb
5156;5156;frontier ;1038;11.0;False;noun
5157;5157;function ;1038;11.0;False;verb
5158;5158;invitation ;1038;11.0;False;noun
5159;5159;lap ;1038;11.0;False;verb
5160;5160;numerous ;1038;11.0;False;adjective
5161;5161;presence ;1038;11.0;False;noun
5162;5162;device ;1039;11.0;False;noun
5163;5163;drop off ;1039;11.0;False;verb
5164;5164;electronic ;1039;11.0;False;adjective
5165;5165;mainland ;1039;11.0;False;noun
5166;5166;objection ;1039;11.0;False;noun
5167;5167;remote ;1039;11.0;False;adjective
5168;5168;tunnel ;1039;11.0;False;noun
5169;5169;undertake ;1039;11.0;False;verb
5170;5170;ban ;1042;11.0;False;verb
5171;5171;bring in ;1042;11.0;False;verb
5172;5172;kid ;1042;11.0;False;noun
5173;5173;rag ;1042;11.0;False;noun
5174;5174;ragged ;1042;11.0;False;adjective
5175;5175;sunburnt ;1042;11.0;False;verb
5176;5176;take part ;1042;11.0;False;verb
5177;5177;tan ;1042;11.0;False;proper noun
5178;5178;attitude ;1043;11.0;False;noun
5179;5179;casual ;1043;11.0;False;adjective
5180;5180;disguise ;1043;11.0;False;verb
5181;5181;in all ;1043;11.0;False;adposition
5182;5182;lavatory ;1043;11.0;False;noun
5183;5183;resource ;1043;11.0;False;noun
5184;5184;vacant ;1043;11.0;False;adjective
5185;5185;wasteful ;1043;11.0;False;adjective
5186;5186;be up to ;1044;11.0;False;auxiliary
5187;5187;get up to ;1044;11.0;False;verb
5188;5188;humorous ;1044;11.0;False;adjective
5189;5189;no … whatsoever ;1044;11.0;False;interjection
5190;5190;pull over ;1044;11.0;False;verb
5191;5191;pull up ;1044;11.0;False;verb
5192;5192;whatsoever ;1044;11.0;False;adverb
5193;5193;china ;1045;11.0;False;proper noun
5194;5194;fingerprint ;1045;11.0;False;verb
5195;5195;fragile ;1045;11.0;False;adjective
5196;5196;in reach (within reach) ;1045;11.0;False;adposition
5197;5197;key ;1045;11.0;False;adjective
5198;5198;look into ;1045;11.0;False;verb
5199;5199;out of reach ;1045;11.0;False;adposition
5200;5200;recover  ;1045;11.0;False;verb
5201;5201;smash ;1045;11.0;False;verb
5202;5202;strain  ;1045;11.0;False;verb
5203;5203;play at home ;1046;11.0;False;verb
5204;5204;play away ;1046;11.0;False;verb
5205;5205;point ;1046;11.0;False;verb
5206;5206;score ;1046;11.0;False;verb
5207;5207;set off ;1046;11.0;False;verb
5208;5208;set out ;1046;11.0;False;verb
5209;5209;stall ;1046;11.0;False;proper noun
5210;5210;table tennis ;1046;11.0;False;noun
5211;5211;awfully ;1047;11.0;False;adverb
5212;5212;deliberate ;1047;11.0;False;verb
5213;5213;face up to ;1047;11.0;False;verb
5214;5214;get across ;1047;11.0;False;verb
5215;5215;interest ;1047;11.0;False;noun
5216;5216;pay off ;1047;11.0;False;verb
5217;5217;turn a blind eye ;1047;11.0;False;verb
5218;5218;wipe out ;1047;11.0;False;verb
5219;5219;apparent ;1048;11.0;False;adjective
5220;5220;apparently ;1048;11.0;False;adverb
5221;5221;brush up on ;1048;11.0;False;noun
5222;5222;childish ;1048;11.0;False;adjective
5223;5223;childlike ;1048;11.0;False;adjective
5224;5224;expression ;1048;11.0;False;noun
5225;5225;revise (review) ;1048;11.0;False;proper noun
5226;5226;ages ;1049;11.0;False;noun
5227;5227;bandage ;1049;11.0;False;noun
5228;5228;denim ;1049;11.0;False;proper noun
5229;5229;fabric ;1049;11.0;False;noun
5230;5230;gasp ;1049;11.0;False;noun
5231;5231;texture ;1049;11.0;False;noun
5232;5232;weird ;1049;11.0;False;adjective
5233;5233;impersonal ;1050;11.0;False;adjective
5234;5234;recommendation ;1050;11.0;False;noun
5235;5235;subheading ;1050;11.0;False;verb
5236;5236;writing (report) ;1050;11.0;False;noun
5237;5237;implement ;1051;11.0;False;verb
5238;5238;in light of ;1051;11.0;False;adposition
5239;5239;measure ;1051;11.0;False;noun
5240;5240;outdated ;1051;11.0;False;verb
5241;5241;shoelace ;1052;11.0;False;verb
5242;5242;trip ;1052;11.0;False;noun
5243;5243;at a loss ;1053;11.0;False;adposition
5244;5244;at a profit ;1053;11.0;False;adposition
5245;5245;break even ;1053;11.0;False;verb
5246;5246;fatal ;1053;11.0;False;adjective
5247;5247;infect ;1053;11.0;False;verb
5248;5248;infection ;1053;11.0;False;noun
5249;5249;influential ;1053;11.0;False;adjective
5250;5250;layer ;1053;11.0;False;noun
5251;5251;mosquito ;1053;11.0;False;proper noun
5252;5252;perfume ;1053;11.0;False;noun
5253;5253;eyesight ;1054;11.0;False;adjective
5254;5254;long-sighted ;1054;11.0;False;adverb
5255;5255;media ;1054;11.0;False;noun
5256;5256;medium ;1054;11.0;False;noun
5257;5257;short-sighted ;1054;11.0;False;adjective
5258;5258;sociable ;1054;11.0;False;adjective
5259;5259;social media ;1054;11.0;False;adjective
5260;5260;the media ;1054;11.0;False;determiner
5261;5261;vision ;1054;11.0;False;noun
5262;5262;assess ;1055;11.0;False;verb
5263;5263;hang on to  ;1055;11.0;False;verb
5264;5264;hold on to ;1055;11.0;False;verb
5265;5265;how come ;1055;11.0;False;subordinating conjunction
5266;5266;objective ;1055;11.0;False;adjective
5267;5267;rattle ;1055;11.0;False;verb
5268;5268;subjective ;1055;11.0;False;adjective
5269;5269;terrific ;1055;11.0;False;adjective
5270;5270;wedge ;1055;11.0;False;noun
5271;5271;count ;1056;11.0;False;verb
5272;5272;count in ;1056;11.0;False;verb
5273;5273;count on ;1056;11.0;False;verb
5274;5274;count out ;1056;11.0;False;verb
5275;5275;crease ;1056;11.0;False;verb
5276;5276;crisis ;1056;11.0;False;noun
5277;5277;in half (in two) ;1056;11.0;False;adposition
5278;5278;species ;1056;11.0;False;noun
5279;5279;unique ;1056;11.0;False;adjective
5280;5280;dismal;1059;11.0;False;adjective
5281;5281;bother ;1060;11.0;False;verb
5282;5282;exhibit ;1060;11.0;False;verb
5283;5283;exhibition ;1060;11.0;False;noun
5284;5284;high-tech (hi-tech) ;1060;11.0;False;adjective
5285;5285;manual ;1060;11.0;False;noun
5286;5286;out loud ;1060;11.0;False;adverb
5287;5287;soul ;1060;11.0;False;noun
5288;5288;grasp ;1061;11.0;False;verb
5289;5289;north-east ;1061;11.0;False;noun
5290;5290;north-west ;1061;11.0;False;proper noun
5291;5291;politician ;1061;11.0;False;noun
5292;5292;south-east ;1061;11.0;False;proper noun
5293;5293;south-west ;1061;11.0;False;proper noun
5294;5294;work out ;1061;11.0;False;verb
5295;5295;anchor ;1062;11.0;False;noun
5296;5296;ashore ;1062;11.0;False;adverb
5297;5297;drift ;1062;11.0;False;noun
5298;5298;fashion ;1062;11.0;False;noun
5299;5299;keep back (stand back);1062;11.0;False;verb
5300;5300;pop ;1062;11.0;False;verb
5301;5301;valid ;1062;11.0;False;adjective
5302;5302;classify ;1063;11.0;False;verb
5303;5303;elderly ;1063;11.0;False;adjective
5304;5304;keep on ;1063;11.0;False;verb
5305;5305;make redundant ;1063;11.0;False;verb
5306;5306;middle-aged ;1063;11.0;False;adjective
5307;5307;passion ;1063;11.0;False;noun
5308;5308;redundant ;1063;11.0;False;adjective
5309;5309;run down ;1063;11.0;False;verb
5310;5310;run out of ;1063;11.0;False;verb
5311;5311;run-down ;1063;11.0;False;verb
5312;5312;workforce ;1063;11.0;False;proper noun
5313;5313;contest ;1064;11.0;False;verb
5314;5314;dependant (dependent);1064;11.0;False;adjective
5315;5315;dependant (dependent) ;1064;11.0;False;adjective
5316;5316;evident ;1064;11.0;False;adjective
5317;5317;headquarters ;1064;11.0;False;noun
5318;5318;see off ;1064;11.0;False;verb
5319;5319;chubby ;1065;11.0;False;proper noun
5320;5320;come round ;1065;11.0;False;verb
5321;5321;customs ;1065;11.0;False;noun
5322;5322;have over ;1065;11.0;False;verb
5323;5323;imply ;1065;11.0;False;verb
5324;5324;inspect ;1065;11.0;False;verb
5325;5325;payday (pay day) ;1065;11.0;False;proper noun
5326;5326;plump ;1065;11.0;False;verb
5327;5327;scan ;1065;11.0;False;proper noun
5328;5328;skinny ;1065;11.0;False;adjective
5329;5329;stocky ;1065;11.0;False;proper noun
5330;5330;kit ;1066;11.0;False;proper noun
5331;5331;mislead ;1066;11.0;False;verb
5332;5332;offence ;1066;11.0;False;noun
5333;5333;rumour ;1066;11.0;False;noun
5334;5334;subsequently ;1066;11.0;False;adverb
5335;5335;academy ;1075;12.0;False;proper noun
5336;5336;bench ;1075;12.0;False;noun
5337;5337;client ;1075;12.0;False;noun
5338;5338;comparatively ;1075;12.0;False;adverb
5339;5339;dormitory ;1075;12.0;False;noun
5340;5340;escalator ;1075;12.0;False;noun
5341;5341;flair ;1075;12.0;False;verb
5342;5342;flaw ;1075;12.0;False;proper noun
5343;5343;gadget ;1075;12.0;False;noun
5344;5344;heir ;1075;12.0;False;noun
5345;5345;maid ;1075;12.0;False;verb
5346;5346;napkin ;1075;12.0;False;noun
5347;5347;penalty ;1075;12.0;False;noun
5348;5348;recreation ;1075;12.0;False;noun
5349;5349;suburb ;1075;12.0;False;noun
5350;5350;the bigger … ;1075;12.0;False;determiner
5351;5351;the more … ;1075;12.0;False;determiner
5352;5352;victim ;1075;12.0;False;noun
5353;5353;anniversary ;1076;12.0;False;noun
5354;5354;chat up ;1076;12.0;False;verb
5355;5355;compliment ;1076;12.0;False;noun
5356;5356;cut back ;1076;12.0;False;verb
5357;5357;cutback ;1076;12.0;False;verb
5358;5358;economic ;1076;12.0;False;adjective
5359;5359;economical ;1076;12.0;False;adjective
5360;5360;explosion ;1076;12.0;False;noun
5361;5361;flatter ;1076;12.0;False;verb
5362;5362;massive ;1076;12.0;False;adjective
5363;5363;allotment ;1077;12.0;False;noun
5364;5364;cut out ;1077;12.0;False;verb
5365;5365;diet ;1077;12.0;False;proper noun
5366;5366;gradual ;1077;12.0;False;adjective
5367;5367;halfway ;1077;12.0;False;adverb
5368;5368;plot ;1077;12.0;False;noun
5369;5369;surrender ;1077;12.0;False;verb
5370;5370;capture ;1078;12.0;False;verb
5371;5371;fully ;1078;12.0;False;adverb
5372;5372;head for ;1078;12.0;False;noun
5373;5373;out of control ;1078;12.0;False;adposition
5374;5374;reality ;1078;12.0;False;noun
5375;5375;torture ;1078;12.0;False;noun
5376;5376;under control ;1078;12.0;False;adposition
5377;5377;get by ;1079;12.0;False;verb
5378;5378;interact ;1079;12.0;False;verb
5379;5379;interactive ;1079;12.0;False;adjective
5380;5380;layout ;1079;12.0;False;proper noun
5381;5381;tone ;1079;12.0;False;noun
5382;5382;vice ;1079;12.0;False;noun
5383;5383;consult ;1080;12.0;False;verb
5384;5384;deteriorate ;1080;12.0;False;verb
5385;5385;make your way ;1080;12.0;False;verb
5386;5386;regardless ;1080;12.0;False;adverb
5387;5387;specialist ;1080;12.0;False;noun
5388;5388;trail ;1080;12.0;False;noun
5389;5389;assignment ;1081;12.0;False;noun
5390;5390;expire ;1081;12.0;False;verb
5391;5391;expiry ;1081;12.0;False;noun
5392;5392;give in ;1081;12.0;False;verb
5393;5393;institution ;1081;12.0;False;noun
5394;5394;nap ;1081;12.0;False;proper noun
5395;5395;renew ;1081;12.0;False;verb
5396;5396;straightforward ;1081;12.0;False;adjective
5397;5397;submit ;1081;12.0;False;verb
5398;5398;uphold ;1081;12.0;False;verb
5399;5399;withdraw ;1081;12.0;False;verb
5400;5400;budget ;1082;12.0;False;noun
5401;5401;chase ;1082;12.0;False;noun
5402;5402;give up ;1082;12.0;False;verb
5403;5403;adequate ;1084;12.0;False;adjective
5404;5404;attain ;1084;12.0;False;verb
5405;5405;clockwork ;1084;12.0;False;noun
5406;5406;discomfort ;1084;12.0;False;verb
5407;5407;inadequate ;1084;12.0;False;adjective
5408;5408;mother tongue ;1084;12.0;False;noun
5409;5409;skyscraper ;1084;12.0;False;noun
5410;5410;storey ;1084;12.0;False;noun
5411;5411;aggression ;1085;12.0;False;noun
5412;5412;aggressive ;1085;12.0;False;adjective
5413;5413;digestion  ;1085;12.0;False;noun
5414;5414;exclude ;1085;12.0;False;verb
5415;5415;growl ;1085;12.0;False;noun
5416;5416;helpless ;1085;12.0;False;adjective
5417;5417;in the event of ;1085;12.0;False;adposition
5418;5418;join in ;1085;12.0;False;verb
5419;5419;instruct ;1086;12.0;False;verb
5420;5420;instructor ;1086;12.0;False;noun
5421;5421;lick ;1086;12.0;False;noun
5422;5422;moist ;1086;12.0;False;noun
5423;5423;moisten ;1086;12.0;False;verb
5424;5424;occasional ;1086;12.0;False;adjective
5425;5425;outbreak ;1086;12.0;False;verb
5426;5426;plunge ;1086;12.0;False;verb
5427;5427;alter ;1087;12.0;False;verb
5428;5428;bungalow ;1087;12.0;False;verb
5429;5429;detached ;1087;12.0;False;verb
5430;5430;drive (driveway) ;1087;12.0;False;verb
5431;5431;go for ;1087;12.0;False;verb
5432;5432;mansion ;1087;12.0;False;proper noun
5433;5433;philosophy ;1087;12.0;False;noun
5434;5434;premises ;1087;12.0;False;verb
5435;5435;register ;1087;12.0;False;verb
5436;5436;semi-detached ;1087;12.0;False;adjective
5437;5437;terraced ;1087;12.0;False;verb
5438;5438;troublesome ;1087;12.0;False;adjective
5439;5439;bacteria ;1088;12.0;False;noun
5440;5440;bug ;1088;12.0;False;noun
5441;5441;cop ;1088;12.0;False;noun
5442;5442;defect (n) ;1088;12.0;False;proper noun
5443;5443;embassy  ;1088;12.0;False;noun
5444;5444;microphone ;1088;12.0;False;noun
5445;5445;swap ;1088;12.0;False;verb
5446;5446;virus ;1088;12.0;False;noun
5447;5447;dissolve ;1089;12.0;False;verb
5448;5448;hang up ;1089;12.0;False;verb
5449;5449;inner ;1089;12.0;False;adjective
5450;5450;outer ;1089;12.0;False;adjective
5451;5451;outskirts ;1089;12.0;False;verb
5452;5452;pat ;1089;12.0;False;proper noun
5453;5453;simultaneous ;1089;12.0;False;adjective
5454;5454;worth my (your etc) while ;1089;12.0;False;adjective
5455;5455;worthwhile ;1089;12.0;False;adjective
5456;5456;antique ;1090;12.0;False;adjective
5457;5457;enhance ;1090;12.0;False;verb
5458;5458;fall out with ;1090;12.0;False;verb
5459;5459;feeble ;1090;12.0;False;adjective
5460;5460;fiction ;1090;12.0;False;noun
5461;5461;following ;1090;12.0;False;verb
5462;5462;literature ;1090;12.0;False;proper noun
5463;5463;make up ;1090;12.0;False;verb
5464;5464;make-up (makeup) ;1090;12.0;False;verb
5465;5465;non-fiction ;1090;12.0;False;adjective
5466;5466;priceless ;1090;12.0;False;adjective
5467;5467;row ;1090;12.0;False;verb
5468;5468;worthless ;1090;12.0;False;adjective
5469;5469;blush ;1091;12.0;False;noun
5470;5470;comment ;1091;12.0;False;noun
5471;5471;expert ;1091;12.0;False;noun
5472;5472;install ;1091;12.0;False;verb
5473;5473;limp ;1091;12.0;False;adjective
5474;5474;route ;1091;12.0;False;noun
5475;5475;boarding pass ;1093;12.0;False;noun
5476;5476;departure gate ;1093;12.0;False;noun
5477;5477;devastated ;1093;12.0;False;verb
5478;5478;sequence ;1093;12.0;False;noun
5479;5479;set the scene ;1093;12.0;False;verb
5480;5480;writing (story) ;1093;12.0;False;verb
5481;5481;finance ;1095;12.0;False;verb
5482;5482;send for ;1095;12.0;False;verb
5483;5483;subtract ;1095;12.0;False;verb
5484;5484;sum ;1095;12.0;False;verb
5485;5485;take away ;1095;12.0;False;verb
5486;5486;upkeep ;1095;12.0;False;verb
5487;5487;hold up ;1096;12.0;False;verb
5488;5488;mental ;1096;12.0;False;adjective
5489;5489;postal ;1096;12.0;False;adjective
5490;5490;relation ;1096;12.0;False;noun
5491;5491;take up ;1096;12.0;False;verb
5492;5492;trend ;1096;12.0;False;verb
5493;5493;uppermost ;1096;12.0;False;verb
5494;5494;attendance ;1097;12.0;False;noun
5495;5495;blond ;1097;12.0;False;adverb
5496;5496;blonde ;1097;12.0;False;adjective
5497;5497;coil ;1097;12.0;False;noun
5498;5498;contrast ;1097;12.0;False;noun
5499;5499;correspond ;1097;12.0;False;verb
5500;5500;monitor ;1097;12.0;False;verb
5501;5501;overwhelm ;1097;12.0;False;noun
5502;5502;award ;1098;12.0;False;noun
5503;5503;cricket ;1098;12.0;False;noun
5504;5504;referee ;1098;12.0;False;verb
5505;5505;response ;1098;12.0;False;noun
5506;5506;scholarship ;1098;12.0;False;noun
5507;5507;turnover ;1098;12.0;False;noun
5508;5508;umpire ;1098;12.0;False;noun
5509;5509;destruction ;1099;12.0;False;noun
5510;5510;even so ;1099;12.0;False;adverb
5511;5511;existence ;1099;12.0;False;noun
5512;5512;virtual ;1099;12.0;False;adjective
5513;5513;at university ;1102;12.0;False;adposition
5514;5514;definite article (no use of) ;1102;12.0;False;adjective
5515;5515;in prison ;1102;12.0;False;adposition
5516;5516;primary ;1102;12.0;False;adjective
5517;5517;to church ;1102;12.0;False;particle
5518;5518;back out ;1103;12.0;False;adverb
5519;5519;be on good (or bad) terms with ;1103;12.0;False;auxiliary
5520;5520;colloquial ;1103;12.0;False;adjective
5521;5521;cosmetics ;1103;12.0;False;noun
5522;5522;drastic ;1103;12.0;False;adjective
5523;5523;look through ;1103;12.0;False;verb
5524;5524;proportion ;1103;12.0;False;noun
5525;5525;revenue ;1103;12.0;False;noun
5526;5526;terms ;1103;12.0;False;noun
5527;5527;break off ;1104;12.0;False;verb
5528;5528;chew ;1104;12.0;False;verb
5529;5529;chewing gum ;1104;12.0;False;verb
5530;5530;come across ;1104;12.0;False;verb
5531;5531;cross out ;1104;12.0;False;verb
5532;5532;drawback ;1104;12.0;False;noun
5533;5533;engagement ;1104;12.0;False;noun
5534;5534;erase ;1104;12.0;False;noun
5535;5535;gum ;1104;12.0;False;noun
5536;5536;treat ;1104;12.0;False;verb
5537;5537;distribute ;1105;12.0;False;verb
5538;5538;door-to-door ;1105;12.0;False;noun
5539;5539;external ;1105;12.0;False;adjective
5540;5540;foul ;1105;12.0;False;adjective
5541;5541;fulfil ;1105;12.0;False;noun
5542;5542;internal ;1105;12.0;False;adjective
5543;5543;on purpose ;1105;12.0;False;adposition
5544;5544;take over ;1105;12.0;False;verb
5545;5545;unfulfilled ;1105;12.0;False;adjective
5546;5546;abolish ;1106;12.0;False;verb
5547;5547;file ;1106;12.0;False;noun
5548;5548;highway ;1106;12.0;False;noun
5549;5549;in a way ;1106;12.0;False;adposition
5550;5550;outcry ;1106;12.0;False;proper noun
5551;5551;pass out ;1106;12.0;False;verb
5552;5552;bounce ;1107;12.0;False;noun
5553;5553;compelled ;1107;12.0;False;verb
5554;5554;cosmopolitan ;1107;12.0;False;proper noun
5555;5555;diverse ;1107;12.0;False;adjective
5556;5556;get out of ;1107;12.0;False;verb
5557;5557;guarantee ;1107;12.0;False;verb
5558;5558;proceed ;1107;12.0;False;verb
5559;5559;version ;1107;12.0;False;noun
5560;5560;app (application) ;1108;12.0;False;proper noun
5561;5561;bulk ;1108;12.0;False;noun
5562;5562;burden ;1108;12.0;False;verb
5563;5563;day-to-day ;1108;12.0;False;noun
5564;5564;misbehave ;1108;12.0;False;verb
5565;5565;most = very ;1108;12.0;False;adjective
5566;5566;move house ;1108;12.0;False;verb
5567;5567;obedient ;1108;12.0;False;adjective
5568;5568;privilege ;1108;12.0;False;noun
5569;5569;reception ;1108;12.0;False;noun
5570;5570;update ;1108;12.0;False;verb
5571;5571;upgrade ;1108;12.0;False;verb
5572;5572;cater ;1109;12.0;False;verb
5573;5573;confidential ;1109;12.0;False;adjective
5574;5574;enrol ;1109;12.0;False;verb
5575;5575;in the long run ;1109;12.0;False;adposition
5576;5576;intense ;1109;12.0;False;adjective
5577;5577;intensive ;1109;12.0;False;adjective
5578;5578;swift ;1109;12.0;False;adjective
5579;5579;flap ;1110;12.0;False;verb
5580;5580;jot down ;1110;12.0;False;interjection
5581;5581;starve ;1110;12.0;False;verb
5582;5582;text ;1110;12.0;False;noun
5583;5583;suffixes (noun) ;1111;12.0;False;noun
5584;5584;combat ;1112;12.0;False;verb
5585;5585;cooperate (co-operate) ;1112;12.0;False;proper noun
5586;5586;discount ;1112;12.0;False;noun
5587;5587;element ;1112;12.0;False;noun
5588;5588;error ;1112;12.0;False;noun
5589;5589;formula ;1112;12.0;False;noun
5590;5590;bloke ;1113;12.0;False;verb
5591;5591;chap ;1113;12.0;False;noun
5592;5592;demonstrate ;1113;12.0;False;verb
5593;5593;demonstration ;1113;12.0;False;noun
5594;5594;furious ;1113;12.0;False;adjective
5595;5595;guy ;1113;12.0;False;noun
5596;5596;monotonous ;1113;12.0;False;adjective
5597;5597;optimism ;1113;12.0;False;noun
5598;5598;optimistic ;1113;12.0;False;adjective
5599;5599;outlook ;1113;12.0;False;noun
5600;5600;pessimism ;1113;12.0;False;noun
5601;5601;pessimistic ;1113;12.0;False;adjective
